OBJECT_NAME,OBJECT_IDENTIFIER,OBJECT_DATA_TYPE,OBJECT_PREMISSIONS,OBJECT_CLASS,OBJECT_NODE_TYPE,OBJECT_DESCRIPTION
ipNetToPhysicalNetAddress,1.3.6.1.2.1.4.35.1.3,inetaddress,no-access,objecttype,column,"The IP Address corresponding to the media-dependent `physical' address. The address type of this object is specified in ipNetToPhysicalAddressType. Implementors need to be aware that if the size of ipNetToPhysicalNetAddress exceeds 115 octets, then OIDS of instances of columns in this row will have more than 128 sub-identifiers and cannot be accessed using SNMPv1, SNMPv2c, or SNMPv3."
ipNetToPhysicalPhysAddress,1.3.6.1.2.1.4.35.1.4,physaddress,read-only,objecttype,column,"The media-dependent `physical' address. As the entries in this table are typically not persistent when this object is written the entity SHOULD NOT save the change to non-volatile storage."
ipNetToPhysicalLastUpdated,1.3.6.1.2.1.4.35.1.5,timestamp,read-only,objecttype,column,"The value of sysUpTime at the time this entry was last updated. If this entry was updated prior to the last re- initialization of the local network management subsystem, then this object contains a zero value."
ipNetToPhysicalType,1.3.6.1.2.1.4.35.1.6,integer,read-only,objecttype,column,"The type of mapping. Setting this object to the value invalid(2) has the effect of invalidating the corresponding entry in the ipNetToPhysicalTable. That is, it effectively dis- associates the interface identified with said entry from the mapping identified with said entry. It is an implementation-specific matter as to whether the agent removes an invalidated entry from the table. Accordingly, management stations must be prepared to receive tabular information from agents that corresponds to entries not currently in use. Proper interpretation of such entries requires examination of the relevant ipNetToPhysicalType object. The 'dynamic(3)' type indicates that the IP address to physical addresses mapping has been dynamically resolved using e.g., IPv4 ARP or the IPv6 Neighbor Discovery protocol. The 'static(4)' type indicates that the mapping has been statically configured. Both of these refer to entries that provide mappings for other entities addresses. The 'local(5)' type indicates that the mapping is provided for an entity's own interface address. As the entries in this table are typically not persistent when this object is written the entity SHOULD NOT save the change to non-volatile storage. Enumeration: 'static': 4, 'other': 1, 'dynamic': 3, 'invalid': 2, 'local': 5."
ipNetToPhysicalState,1.3.6.1.2.1.4.35.1.7,integer,read-only,objecttype,column,"The Neighbor Unreachability Detection state for the interface when the address mapping in this entry is used. If Neighbor Unreachability Detection is not in use (e.g. for IPv4), this object is always unknown(6). Enumeration: 'unknown': 6, 'probe': 4, 'invalid': 5, 'delay': 3, 'reachable': 1, 'stale': 2, 'incomplete': 7."
ipNetToPhysicalRowStatus,1.3.6.1.2.1.4.35.1.8,rowstatus,read-only,objecttype,column,"The status of this conceptual row. The RowStatus TC requires that this DESCRIPTION clause states under which circumstances other objects in this row can be modified. The value of this object has no effect on whether other objects in this conceptual row can be modified. A conceptual row can not be made active until the ipNetToPhysicalPhysAddress object has been set. Note that if the ipNetToPhysicalType is set to 'invalid', the managed node may delete the entry independent of the state of this object."
ipv6ScopeZoneIndexTable,1.3.6.1.2.1.4.36,,no-access,objecttype,table,"The table used to describe IPv6 unicast and multicast scope zones. For those objects that have names rather than numbers, the names were chosen to coincide with the names used in the IPv6 address architecture document. "
ipv6ScopeZoneIndexEntry,1.3.6.1.2.1.4.36.1,,no-access,objecttype,row,"Each entry contains the list of scope identifiers on a given interface."
ipv6ScopeZoneIndexIfIndex,1.3.6.1.2.1.4.36.1.1,interfaceindex,no-access,objecttype,column,"The index value that uniquely identifies the interface to which these scopes belong. The interface identified by a particular value of this index is the same interface as identified by the same value of the IF-MIB's ifIndex."
ipv6ScopeZoneIndexLinkLocal,1.3.6.1.2.1.4.36.1.2,inetzoneindex,read-only,objecttype,column,"The zone index for the link-local scope on this interface."
ipv6ScopeZoneIndex3,1.3.6.1.2.1.4.36.1.3,inetzoneindex,read-only,objecttype,column,"The zone index for scope 3 on this interface."
ipv6ScopeZoneIndexAdminLocal,1.3.6.1.2.1.4.36.1.4,inetzoneindex,read-only,objecttype,column,"The zone index for the admin-local scope on this interface."
ipv6ScopeZoneIndexSiteLocal,1.3.6.1.2.1.4.36.1.5,inetzoneindex,read-only,objecttype,column,"The zone index for the site-local scope on this interface."
ipv6ScopeZoneIndex6,1.3.6.1.2.1.4.36.1.6,inetzoneindex,read-only,objecttype,column,"The zone index for scope 6 on this interface."
ipv6ScopeZoneIndex7,1.3.6.1.2.1.4.36.1.7,inetzoneindex,read-only,objecttype,column,"The zone index for scope 7 on this interface."
ipv6ScopeZoneIndexOrganizationLocal,1.3.6.1.2.1.4.36.1.8,inetzoneindex,read-only,objecttype,column,"The zone index for the organization-local scope on this interface."
ipv6ScopeZoneIndex9,1.3.6.1.2.1.4.36.1.9,inetzoneindex,read-only,objecttype,column,"The zone index for scope 9 on this interface."
ipv6ScopeZoneIndexA,1.3.6.1.2.1.4.36.1.10,inetzoneindex,read-only,objecttype,column,"The zone index for scope A on this interface."
ipv6ScopeZoneIndexB,1.3.6.1.2.1.4.36.1.11,inetzoneindex,read-only,objecttype,column,"The zone index for scope B on this interface."
ipv6ScopeZoneIndexC,1.3.6.1.2.1.4.36.1.12,inetzoneindex,read-only,objecttype,column,"The zone index for scope C on this interface."
ipv6ScopeZoneIndexD,1.3.6.1.2.1.4.36.1.13,inetzoneindex,read-only,objecttype,column,"The zone index for scope D on this interface."
ipDefaultRouterTable,1.3.6.1.2.1.4.37,,no-access,objecttype,table,"The table used to describe the default routers known to this entity."
ipDefaultRouterEntry,1.3.6.1.2.1.4.37.1,,no-access,objecttype,row,"Each entry contains information about a default router known to this entity."
ipDefaultRouterAddressType,1.3.6.1.2.1.4.37.1.1,inetaddresstype,no-access,objecttype,column,"The address type for this row."
ipDefaultRouterAddress,1.3.6.1.2.1.4.37.1.2,inetaddress,no-access,objecttype,column,"The IP address of the default router represented by this row. The address type of this object is specified in ipDefaultRouterAddressType. Implementers need to be aware that if the size of ipDefaultRouterAddress exceeds 115 octets, then OIDS of instances of columns in this row will have more than 128 sub-identifiers and cannot be accessed using SNMPv1, SNMPv2c, or SNMPv3."
ipDefaultRouterIfIndex,1.3.6.1.2.1.4.37.1.3,interfaceindex,no-access,objecttype,column,"The index value that uniquely identifies the interface by which the router can be reached. The interface identified by a particular value of this index is the same interface as identified by the same value of the IF-MIB's ifIndex."
ipDefaultRouterLifetime,1.3.6.1.2.1.4.37.1.4,unsigned32,read-only,objecttype,column,"The remaining length of time, in seconds, that this router will continue to be useful as a default router. A value of zero indicates that it is no longer useful as a default router. It is left to the implementer of the MIB as to whether a router with a lifetime of zero is removed from the list. For IPv6, this value should be extracted from the router advertisement messages."
ipDefaultRouterPreference,1.3.6.1.2.1.4.37.1.5,integer,read-only,objecttype,column,"An indication of preference given to this router as a default router as described in he Default Router Preferences document. Treating the value as a 2 bit signed integer allows for simple arithmetic comparisons. For IPv4 routers or IPv6 routers that are not using the updated router advertisement format, this object is set to medium (0). Enumeration: 'high': 1, 'medium': 0, 'reserved': -2, 'low': -1."
ipv6RouterAdvertSpinLock,1.3.6.1.2.1.4.38,testandincr,read-write,objecttype,scalar,"An advisory lock used to allow cooperating SNMP managers to coordinate their use of the set operation in creating or modifying rows within this table. In order to use this lock to coordinate the use of set operations, managers should first retrieve ipv6RouterAdvertSpinLock. They should then determine the appropriate row to create or modify. Finally, they should issue the appropriate set command including the retrieved value of ipv6RouterAdvertSpinLock. If another manager has altered the table in the meantime, then the value of ipv6RouterAdvertSpinLock will have changed and the creation will fail as it will be specifying an incorrect value for ipv6RouterAdvertSpinLock. It is suggested, but not required, that the ipv6RouterAdvertSpinLock be the first var bind for each set of objects representing a 'row' in a PDU."
ipv6RouterAdvertTable,1.3.6.1.2.1.4.39,,no-access,objecttype,table,"The table containing information used to construct router advertisements."
ipv6RouterAdvertEntry,1.3.6.1.2.1.4.39.1,,no-access,objecttype,row,"An entry containing information used to construct router advertisements. Information in this table is persistent, and when this object is written, the entity SHOULD save the change to non-volatile storage."
ipv6RouterAdvertIfIndex,1.3.6.1.2.1.4.39.1.1,interfaceindex,no-access,objecttype,column,"The index value that uniquely identifies the interface on which router advertisements constructed with this information will be transmitted. The interface identified by a particular value of this index is the same interface as identified by the same value of the IF-MIB's ifIndex."
ipv6RouterAdvertSendAdverts,1.3.6.1.2.1.4.39.1.2,truthvalue,read-only,objecttype,column,"A flag indicating whether the router sends periodic router advertisements and responds to router solicitations on this interface."
ipv6RouterAdvertMaxInterval,1.3.6.1.2.1.4.39.1.3,unsigned32,read-only,objecttype,column,"The maximum time allowed between sending unsolicited router advertisements from this interface."
ipv6RouterAdvertMinInterval,1.3.6.1.2.1.4.39.1.4,unsigned32,read-only,objecttype,column,"The minimum time allowed between sending unsolicited router advertisements from this interface. The default is 0.33 * ipv6RouterAdvertMaxInterval, however, in the case of a low value for ipv6RouterAdvertMaxInterval, the minimum value for this object is restricted to 3."
ipv6RouterAdvertManagedFlag,1.3.6.1.2.1.4.39.1.5,truthvalue,read-only,objecttype,column,"The true/false value to be placed into the 'managed address configuration' flag field in router advertisements sent from this interface."
ipv6RouterAdvertOtherConfigFlag,1.3.6.1.2.1.4.39.1.6,truthvalue,read-only,objecttype,column,"The true/false value to be placed into the 'other stateful configuration' flag field in router advertisements sent from this interface."
ipv6RouterAdvertLinkMTU,1.3.6.1.2.1.4.39.1.7,unsigned32,read-only,objecttype,column,"The value to be placed in MTU options sent by the router on this interface. A value of zero indicates that no MTU options are sent."
ipv6RouterAdvertReachableTime,1.3.6.1.2.1.4.39.1.8,unsigned32,read-only,objecttype,column,"The value to be placed in the reachable time field in router advertisement messages sent from this interface. A value of zero in the router advertisement indicates that the advertisement isn't specifying a value for reachable time."
ipv6RouterAdvertRetransmitTime,1.3.6.1.2.1.4.39.1.9,unsigned32,read-only,objecttype,column,"The value to be placed in the retransmit timer field in router advertisements sent from this interface. A value of zero in the router advertisement indicates that the advertisement isn't specifying a value for retrans time."
ipv6RouterAdvertCurHopLimit,1.3.6.1.2.1.4.39.1.10,unsigned32,read-only,objecttype,column,"The default value to be placed in the current hop limit field in router advertisements sent from this interface. The value should be set to the current diameter of the Internet. A value of zero in the router advertisement indicates that the advertisement isn't specifying a value for curHopLimit. The default should be set to the value specified in the IANA web pages (www.iana.org) at the time of implementation."
ipv6RouterAdvertDefaultLifetime,1.3.6.1.2.1.4.39.1.11,unsigned32,read-only,objecttype,column,"The value to be placed in the router lifetime field of router advertisements sent from this interface. This value MUST be either 0 or between ipv6RouterAdvertMaxInterval and 9000 seconds. A value of zero indicates that the router is not to be used as a default router. The default is 3 * ipv6RouterAdvertMaxInterval."
ipv6RouterAdvertRowStatus,1.3.6.1.2.1.4.39.1.12,rowstatus,read-only,objecttype,column,"The status of this conceptual row. As all objects in this conceptual row have default values, a row can be created and made active by setting this object appropriately. The RowStatus TC requires that this DESCRIPTION clause states under which circumstances other objects in this row can be modified. The value of this object has no effect on whether other objects in this conceptual row can be modified."
icmp,1.3.6.1.2.1.5,,,objectidentity,,""
icmpInMsgs,1.3.6.1.2.1.5.1,counter32,read-only,objecttype,scalar,"The total number of ICMP messages which the entity received. Note that this counter includes all those counted by icmpInErrors. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by icmpStatsInMsgs."
icmpInErrors,1.3.6.1.2.1.5.2,counter32,read-only,objecttype,scalar,"The number of ICMP messages which the entity received but determined as having ICMP-specific errors (bad ICMP checksums, bad length, etc.). This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by icmpStatsInErrors."
icmpInDestUnreachs,1.3.6.1.2.1.5.3,counter32,read-only,objecttype,scalar,"The number of ICMP Destination Unreachable messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInTimeExcds,1.3.6.1.2.1.5.4,counter32,read-only,objecttype,scalar,"The number of ICMP Time Exceeded messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInParmProbs,1.3.6.1.2.1.5.5,counter32,read-only,objecttype,scalar,"The number of ICMP Parameter Problem messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInSrcQuenchs,1.3.6.1.2.1.5.6,counter32,read-only,objecttype,scalar,"The number of ICMP Source Quench messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInRedirects,1.3.6.1.2.1.5.7,counter32,read-only,objecttype,scalar,"The number of ICMP Redirect messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInEchos,1.3.6.1.2.1.5.8,counter32,read-only,objecttype,scalar,"The number of ICMP Echo (request) messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInEchoReps,1.3.6.1.2.1.5.9,counter32,read-only,objecttype,scalar,"The number of ICMP Echo Reply messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInTimestamps,1.3.6.1.2.1.5.10,counter32,read-only,objecttype,scalar,"The number of ICMP Timestamp (request) messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInTimestampReps,1.3.6.1.2.1.5.11,counter32,read-only,objecttype,scalar,"The number of ICMP Timestamp Reply messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInAddrMasks,1.3.6.1.2.1.5.12,counter32,read-only,objecttype,scalar,"The number of ICMP Address Mask Request messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpInAddrMaskReps,1.3.6.1.2.1.5.13,counter32,read-only,objecttype,scalar,"The number of ICMP Address Mask Reply messages received. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutMsgs,1.3.6.1.2.1.5.14,counter32,read-only,objecttype,scalar,"The total number of ICMP messages which this entity attempted to send. Note that this counter includes all those counted by icmpOutErrors. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by icmpStatsOutMsgs."
icmpOutErrors,1.3.6.1.2.1.5.15,counter32,read-only,objecttype,scalar,"The number of ICMP messages which this entity did not send due to problems discovered within ICMP, such as a lack of buffers. This value should not include errors discovered outside the ICMP layer, such as the inability of IP to route the resultant datagram. In some implementations, there may be no types of error which contribute to this counter's value. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by icmpStatsOutErrors."
icmpOutDestUnreachs,1.3.6.1.2.1.5.16,counter32,read-only,objecttype,scalar,"The number of ICMP Destination Unreachable messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutTimeExcds,1.3.6.1.2.1.5.17,counter32,read-only,objecttype,scalar,"The number of ICMP Time Exceeded messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutParmProbs,1.3.6.1.2.1.5.18,counter32,read-only,objecttype,scalar,"The number of ICMP Parameter Problem messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutSrcQuenchs,1.3.6.1.2.1.5.19,counter32,read-only,objecttype,scalar,"The number of ICMP Source Quench messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutRedirects,1.3.6.1.2.1.5.20,counter32,read-only,objecttype,scalar,"The number of ICMP Redirect messages sent. For a host, this object will always be zero, since hosts do not send redirects. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutEchos,1.3.6.1.2.1.5.21,counter32,read-only,objecttype,scalar,"The number of ICMP Echo (request) messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutEchoReps,1.3.6.1.2.1.5.22,counter32,read-only,objecttype,scalar,"The number of ICMP Echo Reply messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutTimestamps,1.3.6.1.2.1.5.23,counter32,read-only,objecttype,scalar,"The number of ICMP Timestamp (request) messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutTimestampReps,1.3.6.1.2.1.5.24,counter32,read-only,objecttype,scalar,"The number of ICMP Timestamp Reply messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutAddrMasks,1.3.6.1.2.1.5.25,counter32,read-only,objecttype,scalar,"The number of ICMP Address Mask Request messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpOutAddrMaskReps,1.3.6.1.2.1.5.26,counter32,read-only,objecttype,scalar,"The number of ICMP Address Mask Reply messages sent. This object has been deprecated, as a new IP version-neutral table has been added. It is loosely replaced by a column in the icmpMsgStatsTable."
icmpStatsTable,1.3.6.1.2.1.5.29,,no-access,objecttype,table,"The table of generic system-wide ICMP counters."
icmpStatsEntry,1.3.6.1.2.1.5.29.1,,no-access,objecttype,row,"A conceptual row in the icmpStatsTable."
icmpStatsIPVersion,1.3.6.1.2.1.5.29.1.1,inetversion,no-access,objecttype,column,"The IP version of the statistics."
icmpStatsInMsgs,1.3.6.1.2.1.5.29.1.2,counter32,read-only,objecttype,column,"The total number of ICMP messages that the entity received. Note that this counter includes all those counted by icmpStatsInErrors."
icmpStatsInErrors,1.3.6.1.2.1.5.29.1.3,counter32,read-only,objecttype,column,"The number of ICMP messages that the entity received but determined as having ICMP-specific errors (bad ICMP checksums, bad length, etc.)."
icmpStatsOutMsgs,1.3.6.1.2.1.5.29.1.4,counter32,read-only,objecttype,column,"The total number of ICMP messages that the entity attempted to send. Note that this counter includes all those counted by icmpStatsOutErrors."
icmpStatsOutErrors,1.3.6.1.2.1.5.29.1.5,counter32,read-only,objecttype,column,"The number of ICMP messages that this entity did not send due to problems discovered within ICMP, such as a lack of buffers. This value should not include errors discovered outside the ICMP layer, such as the inability of IP to route the resultant datagram. In some implementations, there may be no types of error that contribute to this counter's value."
icmpMsgStatsTable,1.3.6.1.2.1.5.30,,no-access,objecttype,table,"The table of system-wide per-version, per-message type ICMP counters."
icmpMsgStatsEntry,1.3.6.1.2.1.5.30.1,,no-access,objecttype,row,"A conceptual row in the icmpMsgStatsTable. The system should track each ICMP type value, even if that ICMP type is not supported by the system. However, a given row need not be instantiated unless a message of that type has been processed, i.e., the row for icmpMsgStatsType=X MAY be instantiated before but MUST be instantiated after the first message with Type=X is received or transmitted. After receiving or transmitting any succeeding messages with Type=X, the relevant counter must be incremented."
icmpMsgStatsIPVersion,1.3.6.1.2.1.5.30.1.1,inetversion,no-access,objecttype,column,"The IP version of the statistics."
icmpMsgStatsType,1.3.6.1.2.1.5.30.1.2,integer32,no-access,objecttype,column,"The ICMP type field of the message type being counted by this row. Note that ICMP message types are scoped by the address type in use."
icmpMsgStatsInPkts,1.3.6.1.2.1.5.30.1.3,counter32,read-only,objecttype,column,"The number of input packets for this AF and type."
icmpMsgStatsOutPkts,1.3.6.1.2.1.5.30.1.4,counter32,read-only,objecttype,column,"The number of output packets for this AF and type."
ipMIB,1.3.6.1.2.1.48,,,moduleidentity,,"The MIB module for managing IP and ICMP implementations, but excluding their management of IP routes. Copyright (C) The Internet Society (2006). This version of this MIB module is part of RFC 4293; see the RFC itself for full legal notices."
ipMIBConformance,1.3.6.1.2.1.48.2,,,objectidentity,,""
ipMIBCompliances,1.3.6.1.2.1.48.2.1,,,objectidentity,,""
ipMIBCompliance,1.3.6.1.2.1.48.2.1.1,,,modulecompliance,,"The compliance statement for systems that implement only IPv4. For version-independence, this compliance statement is deprecated in favor of ipMIBCompliance2."
ipMIBCompliance2,1.3.6.1.2.1.48.2.1.2,,,modulecompliance,,"The compliance statement for systems that implement IP - either IPv4 or IPv6. There are a number of INDEX objects that cannot be represented in the form of OBJECT clauses in SMIv2, but for which we have the following compliance requirements, expressed in OBJECT clause form in this description clause: -- OBJECT ipSystemStatsIPVersion -- SYNTAX InetVersion {ipv4(1), ipv6(2)} -- DESCRIPTION -- This MIB requires support for only IPv4 and IPv6 -- versions. -- -- OBJECT ipIfStatsIPVersion -- SYNTAX InetVersion {ipv4(1), ipv6(2)} -- DESCRIPTION -- This MIB requires support for only IPv4 and IPv6 -- versions. -- -- OBJECT icmpStatsIPVersion -- SYNTAX InetVersion {ipv4(1), ipv6(2)} -- DESCRIPTION -- This MIB requires support for only IPv4 and IPv6 -- versions. -- -- OBJECT icmpMsgStatsIPVersion -- SYNTAX InetVersion {ipv4(1), ipv6(2)} -- DESCRIPTION -- This MIB requires support for only IPv4 and IPv6 -- versions. -- -- OBJECT ipAddressPrefixType -- SYNTAX InetAddressType {ipv4(1), ipv6(2)} -- DESCRIPTION -- This MIB requires support for only global IPv4 and -- IPv6 address types. -- -- OBJECT ipAddressPrefixPrefix -- SYNTAX InetAddress (Size(4 | 16)) -- DESCRIPTION -- This MIB requires support for only global IPv4 and -- IPv6 addresses and so the size can be either 4 or -- 16 bytes. -- -- OBJECT ipAddressAddrType -- SYNTAX InetAddressType {ipv4(1), ipv6(2), -- ipv4z(3), ipv6z(4)} -- DESCRIPTION -- This MIB requires support for only global and -- non-global IPv4 and IPv6 address types. -- -- OBJECT ipAddressAddr -- SYNTAX InetAddress (Size(4 | 8 | 16 | 20)) -- DESCRIPTION -- This MIB requires support for only global and -- non-global IPv4 and IPv6 addresses and so the size -- can be 4, 8, 16, or 20 bytes. -- -- OBJECT ipNetToPhysicalNetAddressType -- SYNTAX InetAddressType {ipv4(1), ipv6(2), -- ipv4z(3), ipv6z(4)} -- DESCRIPTION -- This MIB requires support for only global and -- non-global IPv4 and IPv6 address types. -- -- OBJECT ipNetToPhysicalNetAddress -- SYNTAX InetAddress (Size(4 | 8 | 16 | 20)) -- DESCRIPTION -- This MIB requires support for only global and -- non-global IPv4 and IPv6 addresses and so the size -- can be 4, 8, 16, or 20 bytes. -- -- OBJECT ipDefaultRouterAddressType -- SYNTAX InetAddressType {ipv4(1), ipv6(2), -- ipv4z(3), ipv6z(4)} -- DESCRIPTION -- This MIB requires support for only global and -- non-global IPv4 and IPv6 address types. -- -- OBJECT ipDefaultRouterAddress -- SYNTAX InetAddress (Size(4 | 8 | 16 | 20)) -- DESCRIPTION -- This MIB requires support for only global and -- non-global IPv4 and IPv6 addresses and so the size -- can be 4, 8, 16, or 20 bytes."
ipMIBGroups,1.3.6.1.2.1.48.2.2,,,objectidentity,,""
ipGroup,1.3.6.1.2.1.48.2.2.1,,,objectgroup,,"The ip group of objects providing for basic management of IP entities, exclusive of the management of IP routes. As part of the version independence, this group has been deprecated. "
icmpGroup,1.3.6.1.2.1.48.2.2.2,,,objectgroup,,"The icmp group of objects providing ICMP statistics. As part of the version independence, this group has been deprecated. "
ipv4GeneralGroup,1.3.6.1.2.1.48.2.2.3,,,objectgroup,,"The group of IPv4-specific objects for basic management of IPv4 entities."
ipv4IfGroup,1.3.6.1.2.1.48.2.2.4,,,objectgroup,,"The group of IPv4-specific objects for basic management of IPv4 interfaces."
ipv6GeneralGroup2,1.3.6.1.2.1.48.2.2.5,,,objectgroup,,"The IPv6 group of objects providing for basic management of IPv6 entities."
ipv6IfGroup,1.3.6.1.2.1.48.2.2.6,,,objectgroup,,"The group of IPv6-specific objects for basic management of IPv6 interfaces."
ipLastChangeGroup,1.3.6.1.2.1.48.2.2.7,,,objectgroup,,"The last change objects associated with this MIB. These objects are optional for all agents. They SHOULD be implemented on agents where it is possible to determine the proper values. Where it is not possible to determine the proper values, for example when the tables are split amongst several sub-agents using AgentX, the agent MUST NOT implement these objects to return an incorrect or static value."
ipSystemStatsGroup,1.3.6.1.2.1.48.2.2.8,,,objectgroup,,"IP system wide statistics."
ipv4SystemStatsGroup,1.3.6.1.2.1.48.2.2.9,,,objectgroup,,"IPv4 only system wide statistics."
ipSystemStatsHCOctetGroup,1.3.6.1.2.1.48.2.2.10,,,objectgroup,,"IP system wide statistics for systems that may overflow the standard octet counters within 1 hour."
ipSystemStatsHCPacketGroup,1.3.6.1.2.1.48.2.2.11,,,objectgroup,,"IP system wide statistics for systems that may overflow the standard packet counters within 1 hour."
ipv4SystemStatsHCPacketGroup,1.3.6.1.2.1.48.2.2.12,,,objectgroup,,"IPv4 only system wide statistics for systems that may overflow the standard packet counters within 1 hour."
ipIfStatsGroup,1.3.6.1.2.1.48.2.2.13,,,objectgroup,,"IP per-interface statistics."
ipv4IfStatsGroup,1.3.6.1.2.1.48.2.2.14,,,objectgroup,,"IPv4 only per-interface statistics."
ipIfStatsHCOctetGroup,1.3.6.1.2.1.48.2.2.15,,,objectgroup,,"IP per-interfaces statistics for systems that include interfaces that may overflow the standard octet counters within 1 hour."
ipIfStatsHCPacketGroup,1.3.6.1.2.1.48.2.2.16,,,objectgroup,,"IP per-interfaces statistics for systems that include interfaces that may overflow the standard packet counters within 1 hour."
ipv4IfStatsHCPacketGroup,1.3.6.1.2.1.48.2.2.17,,,objectgroup,,"IPv4 only per-interface statistics for systems that include interfaces that may overflow the standard packet counters within 1 hour."
ipAddressPrefixGroup,1.3.6.1.2.1.48.2.2.18,,,objectgroup,,"The group of objects for providing information about address prefixes used by this node."
ipAddressGroup,1.3.6.1.2.1.48.2.2.19,,,objectgroup,,"The group of objects for providing information about the addresses relevant to this entity's interfaces."
ipNetToPhysicalGroup,1.3.6.1.2.1.48.2.2.20,,,objectgroup,,"The group of objects for providing information about the mappings of network address to physical address known to this node."
ipv6ScopeGroup,1.3.6.1.2.1.48.2.2.21,,,objectgroup,,"The group of objects for managing IPv6 scope zones."
ipDefaultRouterGroup,1.3.6.1.2.1.48.2.2.22,,,objectgroup,,"The group of objects for providing information about default routers known to this node."
ipv6RouterAdvertGroup,1.3.6.1.2.1.48.2.2.23,,,objectgroup,,"The group of objects for controlling information advertised by IPv6 routers."
icmpStatsGroup,1.3.6.1.2.1.48.2.2.24,,,objectgroup,,"The group of objects providing ICMP statistics."
